Provider name,Subject area of degree,Employment and further study,Unknown pattern of further study,Part-time further study,Voluntary or unpaid work,Unknown pattern of employment,"Other including travel, caring for someone or retired",Total with known outcomes,Full-time employment,Total,Unemployed,Non-respondents,Part-time employment,Full-time further study
The University of Winchester,"06 Agriculture, food and related studies",0,0,0,0,0,0,255,90,530,0,230,30,0
The University of Winchester,15 Social sciences,1235,0,0,120,0,470,9575,5585,17520,540,7930,935,610
The University of Winchester,16 Law,320,0,0,0,0,20,1680,920,3360,30,1720,210,100
The University of Winchester,17 Business and management,660,0,0,0,10,170,7405,5165,14655,350,7250,585,375
The University of Winchester,19 Language and area studies,645,0,0,0,0,275,5195,2250,9080,360,3870,1075,530
The University of Winchester,"20 Historical, philosophical and religious studies",965,0,40,160,0,460,7605,3320,12495,425,4930,1315,840
The University of Winchester,22 Education and teaching,1450,0,0,45,0,555,18730,13960,33120,250,14490,2000,375
The University of Winchester,"24 Media, journalism and communications",280,0,0,40,0,50,2575,1370,5135,240,2520,460,0
The University of Winchester,"25 Design, and creative and performing arts",565,0,0,90,0,200,5280,2440,9840,265,4580,1350,240
The University of Winchester,"26 Geography, earth and environmental studies (social sciences)",0,0,0,0,0,0,280,160,400,40,140,0,40
The Windsor Forest Colleges Group,10 Engineering and technology,0,0,0,0,0,0,40,0,220,0,160,0,0
The Windsor Forest Colleges Group,15 Social sciences,50,0,0,0,0,60,750,420,1460,0,700,0,0
The Windsor Forest Colleges Group,17 Business and management,0,0,0,0,0,0,140,0,530,0,320,0,0
The Windsor Forest Colleges Group,22 Education and teaching,40,0,0,0,0,40,300,120,600,0,320,0,0
The Windsor Forest Colleges Group,"25 Design, and creative and performing arts",0,0,0,0,0,0,40,40,120,0,120,0,0
Wirral Metropolitan College,04 Psychology,0,0,0,0,0,0,240,0,840,0,600,0,80
Wirral Metropolitan College,07 Physical sciences,40,0,0,0,0,0,160,10,520,0,340,0,0
Wirral Metropolitan College,10 Engineering and technology,0,0,0,0,0,0,300,240,540,0,260,20,0
Wirral Metropolitan College,11 Computing,0,0,0,0,0,0,60,0,200,0,80,0,0
Wirral Metropolitan College,15 Social sciences,0,0,0,0,0,0,160,0,280,0,160,0,0
Wirral Metropolitan College,17 Business and management,0,0,0,0,0,0,40,0,80,20,0,0,0
Wirral Metropolitan College,22 Education and teaching,0,0,0,0,0,0,440,195,1005,0,600,115,0
Wirral Metropolitan College,"25 Design, and creative and performing arts",20,0,0,0,0,80,460,80,1170,0,700,120,0
West Kent and Ashford College,10 Engineering and technology,0,0,0,0,0,0,160,120,260,0,120,0,0
West Kent and Ashford College,11 Computing,0,0,0,0,0,0,80,40,120,0,0,0,0
West Kent and Ashford College,"13 Architecture, building and planning",0,0,0,0,0,0,80,80,120,0,40,0,0
West Kent and Ashford College,22 Education and teaching,0,0,0,0,0,0,120,60,190,0,80,0,0
The WKCIC Group,02 Subjects allied to medicine,40,0,0,40,0,80,720,120,1380,40,680,240,0
The WKCIC Group,"06 Agriculture, food and related studies",40,0,0,0,0,0,320,60,700,10,400,40,0
The WKCIC Group,15 Social sciences,0,0,0,0,0,0,100,0,320,0,200,0,0
The WKCIC Group,17 Business and management,0,0,0,0,0,40,820,480,1840,80,960,80,0
The WKCIC Group,22 Education and teaching,0,0,0,0,0,0,410,210,830,0,420,40,0
The WKCIC Group,"24 Media, journalism and communications",0,0,0,0,0,0,60,0,160,0,80,0,0
The WKCIC Group,"25 Design, and creative and performing arts",40,0,0,0,0,0,380,20,1080,0,720,140,40
West Nottinghamshire College,03 Biological and sport sciences,0,0,0,0,0,0,180,120,580,0,440,0,0
West Nottinghamshire College,10 Engineering and technology,120,0,0,0,0,0,530,360,1310,0,780,0,0
West Nottinghamshire College,11 Computing,0,0,0,0,0,0,40,0,120,0,80,0,0
West Nottinghamshire College,15 Social sciences,20,0,0,0,0,0,210,80,370,0,180,0,0
West Nottinghamshire College,16 Law,0,0,0,0,0,0,160,40,380,0,240,20,0
West Nottinghamshire College,17 Business and management,0,0,0,0,0,0,320,220,700,0,400,60,0
West Nottinghamshire College,22 Education and teaching,10,0,0,0,0,0,280,185,650,0,360,0,0
West Nottinghamshire College,"25 Design, and creative and performing arts",0,0,0,0,0,20,180,80,460,0,240,80,0
City of Wolverhampton College,10 Engineering and technology,80,0,0,0,0,0,850,720,1850,40,1000,0,0
City of Wolverhampton College,11 Computing,0,0,0,0,0,0,230,40,600,40,360,0,0
City of Wolverhampton College,"13 Architecture, building and planning",0,0,0,0,0,0,40,0,240,0,160,0,0
City of Wolverhampton College,17 Business and management,0,0,0,0,0,0,30,0,210,0,160,0,0
City of Wolverhampton College,"25 Design, and creative and performing arts",40,0,0,0,0,0,260,80,540,0,280,100,0
The University of Wolverhampton,01 Medicine and dentistry,20,0,0,0,0,0,240,100,320,0,80,0,0
The University of Wolverhampton,02 Subjects allied to medicine,2025,0,60,160,80,1675,25200,16285,45850,890,20630,3255,640
The University of Wolverhampton,03 Biological and sport sciences,575,0,20,90,0,320,6110,2860,11500,665,5370,860,535
The University of Wolverhampton,04 Psychology,410,0,0,40,0,235,3060,1355,5700,240,2610,455,145
The University of Wolverhampton,"06 Agriculture, food and related studies",0,0,0,0,0,0,110,10,240,0,70,0,0
The University of Wolverhampton,07 Physical sciences,100,0,0,0,0,80,1630,860,2685,160,1060,220,150
The University of Wolverhampton,09 Mathematical sciences,90,0,0,0,0,0,930,445,1480,40,570,70,90
The University of Wolverhampton,10 Engineering and technology,545,0,0,0,40,110,4775,2630,8850,515,4090,310,450
The University of Wolverhampton,11 Computing,230,0,40,20,0,210,3690,1955,7730,495,4050,395,155
The University of Wolverhampton,"13 Architecture, building and planning",350,0,0,0,0,110,3935,2840,7410,185,3500,180,50
The University of Wolverhampton,"26 Geography, earth and environmental studies (natural sciences)",0,0,0,0,0,0,170,40,280,0,120,0,0
The University of Wolverhampton,15 Social sciences,1015,0,60,90,0,1135,11825,6070,23070,1145,11250,1440,700
The University of Wolverhampton,16 Law,655,0,40,60,0,405,4320,1845,8600,470,4250,380,340
The University of Wolverhampton,17 Business and management,1020,0,100,60,80,860,11235,6240,25785,1245,14590,1180,410
The University of Wolverhampton,19 Language and area studies,275,0,0,0,0,135,2485,1090,4160,180,1730,410,235
The University of Wolverhampton,"20 Historical, philosophical and religious studies",340,0,10,20,0,450,2550,995,4115,180,1550,300,160
The University of Wolverhampton,22 Education and teaching,2420,0,30,145,70,1200,23170,15635,41025,785,17850,2365,460
The University of Wolverhampton,"24 Media, journalism and communications",140,0,0,0,0,0,1090,510,1955,120,850,220,25
The University of Wolverhampton,"25 Design, and creative and performing arts",960,0,20,80,30,730,9900,4035,18785,805,8810,2540,490
University of Worcester,02 Subjects allied to medicine,1820,0,10,130,100,1105,18570,11750,33445,325,14870,2770,430
University of Worcester,03 Biological and sport sciences,1345,0,0,160,40,380,9965,5150,18735,310,8750,1610,755
University of Worcester,04 Psychology,755,0,0,40,0,180,4165,1850,7715,200,3590,600,360
University of Worcester,07 Physical sciences,0,0,0,0,0,0,420,280,670,0,280,0,0
University of Worcester,09 Mathematical sciences,0,0,0,0,0,0,60,60,60,0,0,0,0
University of Worcester,11 Computing,160,0,0,0,0,40,1790,1170,3330,80,1540,150,80
University of Worcester,"26 Geography, earth and environmental studies (natural sciences)",80,0,0,0,0,20,755,415,1170,10,430,40,80
University of Worcester,15 Social sciences,1255,0,0,65,100,605,9170,4450,17935,400,8720,1600,635
University of Worcester,17 Business and management,440,0,0,0,0,245,5685,3775,12615,315,6970,330,300
University of Worcester,19 Language and area studies,240,0,0,0,0,80,1590,585,2825,100,1280,310,120
University of Worcester,"20 Historical, philosophical and religious studies",90,0,0,0,0,40,1210,580,2070,60,790,180,80
University of Worcester,22 Education and teaching,1830,0,40,150,80,895,23955,16880,44315,685,20380,2425,885
University of Worcester,"24 Media, journalism and communications",120,0,0,0,0,40,1560,725,2730,200,1140,275,0
University of Worcester,"25 Design, and creative and performing arts",300,0,0,0,0,40,3130,1460,5995,190,2860,855,200
University of Worcester,"26 Geography, earth and environmental studies (social sciences)",40,0,0,0,0,0,540,400,760,20,220,40,0
Writtle University College,03 Biological and sport sciences,40,0,0,0,0,40,550,240,1060,0,440,110,0
Writtle University College,05 Veterinary sciences,120,0,0,0,0,0,1230,680,1930,0,670,370,0
Writtle University College,"06 Agriculture, food and related studies",485,0,0,100,0,125,4035,2150,6925,245,2850,605,250
Writtle University College,"13 Architecture, building and planning",0,0,0,0,0,25,520,345,900,0,350,40,0
Writtle University College,"25 Design, and creative and performing arts",0,0,0,0,0,0,160,20,240,0,40,0,0
West Thames College,02 Subjects allied to medicine,0,0,0,0,0,0,40,0,40,0,0,0,0
West Thames College,03 Biological and sport sciences,0,0,0,0,0,0,320,120,660,20,360,80,20
West Thames College,11 Computing,0,0,0,0,0,0,100,0,140,0,120,0,40
West Thames College,"24 Media, journalism and communications",0,0,0,0,0,0,20,0,80,0,40,0,0
West Thames College,"25 Design, and creative and performing arts",40,0,0,0,0,40,620,220,1460,20,840,180,0
Yeovil College,10 Engineering and technology,40,0,0,0,0,0,520,380,1010,0,520,0,0
Yeovil College,11 Computing,0,0,0,0,0,0,330,90,570,0,300,40,0
Yeovil College,17 Business and management,0,0,0,0,0,0,90,20,260,0,100,0,0
Yeovil College,22 Education and teaching,100,0,0,0,0,70,1070,620,1780,0,680,40,50
Yeovil College,"24 Media, journalism and communications",0,0,0,0,0,0,160,0,240,0,0,40,0
Yeovil College,"25 Design, and creative and performing arts",0,0,0,0,0,0,180,40,440,20,160,0,0
York St John University,02 Subjects allied to medicine,340,0,0,20,0,175,4885,3675,8285,80,3370,440,60
York St John University,03 Biological and sport sciences,420,0,0,20,0,60,2955,1625,6465,20,3520,350,290
York St John University,04 Psychology,480,0,0,40,0,180,3145,1480,6305,120,3160,500,300
York St John University,11 Computing,200,0,0,0,0,60,1575,900,3365,130,1840,140,40
York St John University,15 Social sciences,430,0,40,0,0,255,3935,2150,7935,100,3990,600,280
York St John University,17 Business and management,570,0,0,20,0,260,5465,3615,16070,260,10610,365,160
York St John University,19 Language and area studies,585,0,0,120,0,240,4525,2045,9275,280,4720,795,500
York St John University,"20 Historical, philosophical and religious studies",480,0,0,0,0,170,3065,1355,5425,240,2330,340,340
York St John University,22 Education and teaching,460,0,40,40,0,285,8720,6605,16810,220,8120,755,180
York St John University,"24 Media, journalism and communications",200,0,0,0,0,60,2300,1075,4470,170,2160,520,120
York St John University,"25 Design, and creative and performing arts",580,0,0,20,40,205,4850,2170,9935,340,5040,1220,220
York St John University,"26 Geography, earth and environmental studies (social sciences)",0,0,0,0,0,0,330,150,530,0,240,0,40
York College,02 Subjects allied to medicine,130,0,0,0,0,40,470,100,920,0,440,100,20
York College,10 Engineering and technology,90,0,0,0,0,0,700,500,1430,0,760,20,0
York College,11 Computing,0,0,0,0,0,0,40,20,140,0,80,0,0
York College,"13 Architecture, building and planning",0,0,0,0,0,0,160,80,200,0,40,0,0
York College,17 Business and management,0,0,0,0,0,0,220,110,630,0,400,0,0
York College,22 Education and teaching,60,0,0,0,0,20,865,420,1875,0,1010,235,0
York College,"24 Media, journalism and communications",0,0,0,0,0,0,20,0,40,0,0,0,0
York College,"25 Design, and creative and performing arts",40,0,0,0,0,80,1030,430,2640,80,1600,310,40
The University of York,01 Medicine and dentistry,565,0,0,0,0,10,3360,2435,6255,0,2950,220,0
The University of York,02 Subjects allied to medicine,500,0,0,0,10,320,7430,5685,13490,90,6070,560,80
The University of York,03 Biological and sport sciences,890,0,0,130,0,480,9460,4345,15285,430,5850,580,2490
The University of York,04 Psychology,1130,0,0,80,0,270,7910,4320,13660,400,5820,550,1020
The University of York,07 Physical sciences,1220,0,40,80,0,635,13265,7050,21975,710,8670,675,2685
The University of York,09 Mathematical sciences,805,0,0,20,0,290,5990,3365,12530,430,6490,300,630
The University of York,10 Engineering and technology,400,0,0,20,0,140,4825,3310,13070,180,8200,245,380
The University of York,11 Computing,540,0,0,0,0,335,7510,5495,14990,350,7420,400,405
The University of York,"13 Architecture, building and planning",100,0,0,0,0,0,720,460,1140,0,440,120,0
The University of York,"26 Geography, earth and environmental studies (natural sciences)",330,0,0,80,0,210,3700,2080,6165,210,2430,300,420
The University of York,15 Social sciences,4020,0,170,360,140,1285,29345,16630,62335,1550,32920,1840,3315
The University of York,16 Law,850,0,0,30,0,275,5665,2820,12435,420,6740,330,790
The University of York,17 Business and management,1330,20,120,45,180,735,13345,8510,54395,970,41020,555,755
The University of York,19 Language and area studies,1405,0,80,140,0,470,11000,5115,20820,600,9810,1510,1540
The University of York,"20 Historical, philosophical and religious studies",2415,0,130,450,60,1230,18885,8375,34125,1050,15240,2240,2955
The University of York,22 Education and teaching,670,0,0,90,80,415,9060,6105,24180,370,15160,645,565
The University of York,"24 Media, journalism and communications",0,0,0,0,0,0,970,540,2375,80,1360,120,40
The University of York,"25 Design, and creative and performing arts",950,0,40,60,0,300,7740,3685,18045,480,10320,1555,590
Total,01 Medicine and dentistry,54510,140,1010,2000,1770,12900,432855,303340,834715,6895,401840,26640,23650
Total,02 Subjects allied to medicine,202185,580,7020,14280,10660,116655,2040260,1311460,3868820,53230,1828570,226220,97960
Total,03 Biological and sport sciences,102795,580,4620,18015,3880,41760,853405,416915,1667740,48270,814320,89895,126600
Total,04 Psychology,115095,350,6335,14990,2990,45525,796010,408915,1547865,39665,751840,94350,67870
Total,05 Veterinary sciences,3995,0,50,280,130,1940,55900,43760,105405,890,49480,3235,1390
Total,"06 Agriculture, food and related studies",14205,0,870,3390,920,8455,159015,92520,309600,7890,150640,21080,9590
Total,07 Physical sciences,43300,300,2070,3570,1345,22190,441150,236350,798945,26280,357730,25515,80255
Total,09 Mathematical sciences,33370,220,1615,2185,1350,13185,298905,172345,641745,19035,342830,15145,40430
Total,10 Engineering and technology,115040,710,4870,8060,8000,49610,1235740,820080,2763595,72855,1527880,61110,95255
Total,11 Computing,75795,340,4375,6120,5530,34090,844960,531675,1863455,66185,1018510,77605,43310
Total,"13 Architecture, building and planning",45900,110,1160,3345,3480,17535,445925,308990,989465,18940,543560,32040,14405
Total,"26 Geography, earth and environmental studies (natural sciences)",24655,160,1235,3570,1090,12670,267235,156315,482970,15405,215680,19560,32545
Total,15 Social sciences,193125,1140,9285,25370,9940,103810,1764950,1029385,3771535,98265,2006560,159350,135255
